site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P396 13JUN16 2013.4565 56459 1745 0 -123.8  -1795 -0.362819   5019342  0.249602    54  0.572765  0.0083 0.000816 0.001325 0.004137  0.130526  0.151692 -0.223323  45.3095131509 -123.8228961453    54.57276
P396 13JUN17 2013.4593 56460 1745 1 -123.8  -1795 -0.363202   5019342  0.247417    54  0.565667  0.0083 0.000837 0.001290 0.004114  0.169448  0.100170 -0.167930  45.3095131309 -123.8228961507    54.56567
P396 13JUN18 2013.4620 56461 1745 2 -123.8  -1795 -0.364184   5019342  0.252140    54  0.567448  0.0083 0.000862 0.001309 0.004202  0.182685  0.111713 -0.150395  45.3095131730 -123.8228961637    54.56745
P396 13JUN19 2013.4648 56462 1745 3 -123.8  -1795 -0.365149   5019342  0.250121    54  0.571942  0.0083 0.000827 0.001289 0.004093  0.184003  0.141388 -0.169427  45.3095131545 -123.8228961765    54.57194
P396 13JUN20 2013.4675 56463 1745 4 -123.8  -1795 -0.365628   5019342  0.250305    54  0.564764  0.0083 0.000819 0.001285 0.004034  0.158091  0.112704 -0.170138  45.3095131558 -123.8228961830    54.56476
P396 13JUN21 2013.4702 56464 1745 5 -123.8  -1795 -0.364427   5019342  0.249646    54  0.570283  0.0083 0.000819 0.001272 0.003979  0.178388  0.138510 -0.171530  45.3095131496 -123.8228961682    54.57028
P396 13JUN22 2013.4730 56465 1745 6 -123.8  -1795 -0.362765   5019342  0.248991    54  0.566205  0.0083 0.000846 0.001303 0.004169  0.159065  0.075102 -0.199099  45.3095131433 -123.8228961474    54.56621
P396 13JUN23 2013.4757 56466 1746 0 -123.8  -1795 -0.364640   5019342  0.249138    54  0.568222  0.0083 0.000802 0.001264 0.003871  0.189131  0.090232 -0.142865  45.3095131443 -123.8228961718    54.56822
P396 13JUN24 2013.4784 56467 1746 1 -123.8  -1795 -0.365114   5019342  0.247969    54  0.571033  0.0083 0.000829 0.001299 0.004029  0.182998  0.099856 -0.163925  45.3095131334 -123.8228961783    54.57103
P396 13JUN25 2013.4812 56468 1746 2 -123.8  -1795 -0.365551   5019342  0.248788    54  0.564091  0.0083 0.000816 0.001255 0.003925  0.169673  0.101285 -0.132073  45.3095131404 -123.8228961844    54.56409
P396 13JUN26 2013.4839 56469 1746 3 -123.8  -1795 -0.365340   5019342  0.249438    54  0.570911  0.0083 0.000827 0.001283 0.004025  0.156261  0.088429 -0.158138  45.3095131460 -123.8228961821    54.57091
P396 13JUN27 2013.4867 56470 1746 4 -123.8  -1795 -0.364556   5019342  0.247330    54  0.571907  0.0083 0.000841 0.001322 0.004223  0.157995  0.138847 -0.187832  45.3095131266 -123.8228961726    54.57191
P396 13JUN28 2013.4894 56471 1746 5 -123.8  -1795 -0.364567   5019342  0.250335    54  0.563687  0.0083 0.000827 0.001286 0.004050  0.173930  0.085492 -0.169683  45.3095131533 -123.8228961732    54.56369
P396 13JUN29 2013.4921 56472 1746 6 -123.8  -1795 -0.364267   5019342  0.249713    54  0.568146  0.0083 0.000849 0.001329 0.004144  0.236828  0.048624 -0.222587  45.3095131474 -123.8228961699    54.56815
P396 13JUN30 2013.4949 56473 1747 0 -123.8  -1795 -0.366016   5019342  0.249294    54  0.561622  0.0083 0.000796 0.001259 0.003929  0.162744  0.097773 -0.171725  45.3095131433 -123.8228961926    54.56162
P396 13JUL01 2013.4976 56474 1747 1 -123.8  -1795 -0.364917   5019342  0.249396    54  0.570234  0.0083 0.000814 0.001267 0.003923  0.185176  0.064920 -0.173036  45.3095131438 -123.8228961791    54.57023
P396 13JUL02 2013.5003 56475 1747 2 -123.8  -1795 -0.364570   5019342  0.248744    54  0.566156  0.0083 0.000801 0.001255 0.003919  0.173875  0.121714 -0.152137  45.3095131376 -123.8228961751    54.56616
P396 13JUL03 2013.5031 56476 1747 3 -123.8  -1795 -0.363850   5019342  0.248943    54  0.566380  0.0083 0.000825 0.001290 0.004123  0.137359  0.117337 -0.168976  45.3095131391 -123.8228961664    54.56638
P396 13JUL04 2013.5058 56477 1747 4 -123.8  -1795 -0.364463   5019342  0.248792    54  0.564921  0.0083 0.000816 0.001245 0.003864  0.201547  0.090511 -0.106976  45.3095131374 -123.8228961747    54.56492
P396 13JUL05 2013.5086 56478 1747 5 -123.8  -1795 -0.363731   5019342  0.247450    54  0.573410  0.0083 0.000815 0.001259 0.003999  0.171339  0.124356 -0.146604  45.3095131249 -123.8228961658    54.57341
P396 13JUL06 2013.5113 56479 1747 6 -123.8  -1795 -0.363365   5019342  0.249674    54  0.574919  0.0083 0.000807 0.001271 0.003976  0.163928  0.069578 -0.182134  45.3095131446 -123.8228961616    54.57492
P396 13JUL07 2013.5140 56480 1748 0 -123.8  -1795 -0.363555   5019342  0.250659    54  0.574819  0.0083 0.000813 0.001253 0.003882  0.167723  0.099882 -0.128460  45.3095131531 -123.8228961645    54.57482
P396 13JUL08 2013.5168 56481 1748 1 -123.8  -1795 -0.363483   5019342  0.249173    54  0.568665  0.0083 0.000819 0.001269 0.003982  0.180467  0.106283 -0.114158  45.3095131394 -123.8228961641    54.56866
P396 13JUL09 2013.5195 56482 1748 2 -123.8  -1795 -0.364025   5019342  0.248798    54  0.565576  0.0083 0.000820 0.001306 0.004042  0.161214  0.125691 -0.197747  45.3095131357 -123.8228961714    54.56558
P396 13JUL10 2013.5222 56483 1748 3 -123.8  -1795 -0.365072   5019342  0.249931    54  0.571206  0.0083 0.000832 0.001273 0.003922  0.205480  0.109832 -0.119906  45.3095131455 -123.8228961853    54.57121
P396 13JUL11 2013.5250 56484 1748 4 -123.8  -1795 -0.363990   5019342  0.250378    54  0.564973  0.0083 0.000882 0.001333 0.004159  0.177916  0.082225 -0.193381  45.3095131492 -123.8228961719    54.56497
P396 13JUL12 2013.5277 56485 1748 5 -123.8  -1795 -0.365188   5019342  0.250754    54  0.569435  0.0083 0.000832 0.001319 0.004095  0.157188  0.123672 -0.150126  45.3095131523 -123.8228961877    54.56943
P396 13JUL13 2013.5305 56486 1748 6 -123.8  -1795 -0.363202   5019342  0.250635    54  0.565202  0.0083 0.000826 0.001338 0.004190  0.128590  0.128833 -0.254539  45.3095131508 -123.8228961628    54.56520
P396 13JUL14 2013.5332 56487 1749 0 -123.8  -1795 -0.364832   5019342  0.250161    54  0.568138  0.0083 0.000810 0.001261 0.003951  0.161773  0.096368 -0.161749  45.3095131462 -123.8228961841    54.56814
P396 13JUL15 2013.5359 56488 1749 1 -123.8  -1795 -0.364106   5019342  0.250499    54  0.572461  0.0083 0.000812 0.001278 0.004037  0.169105  0.118941 -0.167885  45.3095131489 -123.8228961753    54.57246
P396 13JUL16 2013.5387 56489 1749 2 -123.8  -1795 -0.364423   5019342  0.250298    54  0.571966  0.0083 0.000807 0.001286 0.004035  0.156294  0.135624 -0.174142  45.3095131468 -123.8228961798    54.57197
P396 13JUL17 2013.5414 56490 1749 3 -123.8  -1795 -0.363972   5019342  0.250512    54  0.567742  0.0083 0.000818 0.001308 0.004140  0.158909  0.133123 -0.198198  45.3095131483 -123.8228961745    54.56774
P396 13JUL18 2013.5441 56491 1749 4 -123.8  -1795 -0.361755   5019342  0.251917    54  0.568709  0.0083 0.000798 0.001264 0.003938  0.167851  0.105135 -0.184633  45.3095131606 -123.8228961467    54.56871
P396 13JUL19 2013.5469 56492 1749 5 -123.8  -1795 -0.362667   5019342  0.251506    54  0.575531  0.0083 0.000799 0.001256 0.003856  0.179499  0.111981 -0.134203  45.3095131566 -123.8228961588    54.57553
P396 13JUL20 2013.5496 56493 1749 6 -123.8  -1795 -0.362525   5019342  0.251902    54  0.570157  0.0083 0.000797 0.001264 0.003933  0.153839  0.112459 -0.174840  45.3095131598 -123.8228961574    54.57016
P396 13JUL21 2013.5524 56494 1750 0 -123.8  -1795 -0.362268   5019342  0.251824    54  0.575793  0.0083 0.000815 0.001317 0.004087  0.166820  0.120671 -0.196100  45.3095131588 -123.8228961547    54.57579
P396 13JUL22 2013.5551 56495 1750 1 -123.8  -1795 -0.362629   5019342  0.252256    54  0.574236  0.0083 0.000808 0.001248 0.003883  0.188164  0.074732 -0.144584  45.3095131623 -123.8228961597    54.57424
P396 13JUL23 2013.5578 56496 1750 2 -123.8  -1795 -0.363968   5019342  0.252651    54  0.571305  0.0083 0.000807 0.001267 0.003948  0.170175  0.133119 -0.145342  45.3095131655 -123.8228961772    54.57131
P396 13JUL24 2013.5606 56497 1750 3 -123.8  -1795 -0.363792   5019342  0.251644    54  0.569406  0.0083 0.000810 0.001331 0.004064  0.155418  0.152561 -0.155476  45.3095131561 -123.8228961755    54.56941
P396 13JUL25 2013.5633 56498 1750 4 -123.8  -1795 -0.363035   5019342  0.251199    54  0.568063  0.0083 0.000828 0.001370 0.004236  0.100878  0.132484 -0.219714  45.3095131518 -123.8228961663    54.56806
P396 13JUL26 2013.5661 56499 1750 5 -123.8  -1795 -0.362572   5019342  0.251988    54  0.568731  0.0083 0.000796 0.001255 0.003900  0.167527  0.118419 -0.175592  45.3095131585 -123.8228961609    54.56873
P396 13JUL27 2013.5688 56500 1750 6 -123.8  -1795 -0.364024   5019342  0.253105    54  0.574811  0.0083 0.000823 0.001302 0.004124  0.157824  0.168574 -0.145368  45.3095131682 -123.8228961798    54.57481
P396 13JUL28 2013.5715 56501 1751 0 -123.8  -1795 -0.362957   5019342  0.252128    54  0.573089  0.0083 0.000798 0.001268 0.003975  0.165850  0.122791 -0.167350  45.3095131591 -123.8228961667    54.57309
P396 13JUL29 2013.5743 56502 1751 1 -123.8  -1795 -0.362362   5019342  0.251305    54  0.573776  0.0083 0.000814 0.001265 0.004006  0.173668  0.116458 -0.165687  45.3095131513 -123.8228961596    54.57378
P396 13JUL30 2013.5770 56503 1751 2 -123.8  -1795 -0.361616   5019342  0.252648    54  0.575258  0.0083 0.000813 0.001267 0.003922  0.174338  0.051688 -0.146701  45.3095131631 -123.8228961505    54.57526
P396 13JUL31 2013.5797 56504 1751 3 -123.8  -1795 -0.361788   5019342  0.252038    54  0.572595  0.0083 0.000794 0.001259 0.003871  0.179581  0.113084 -0.122319  45.3095131572 -123.8228961532    54.57260
P396 13AUG01 2013.5825 56505 1751 4 -123.8  -1795 -0.362485   5019342  0.250691    54  0.575160  0.0083 0.000795 0.001258 0.003885  0.169291  0.069168 -0.156293  45.3095131448 -123.8228961625    54.57516
P396 13AUG02 2013.5852 56506 1751 5 -123.8  -1795 -0.361900   5019342  0.253094    54  0.572617  0.0083 0.000809 0.001284 0.004024  0.135546  0.095359 -0.162800  45.3095131660 -123.8228961555    54.57262
P396 13AUG03 2013.5880 56507 1751 6 -123.8  -1795 -0.362388   5019342  0.251890    54  0.574250  0.0083 0.000799 0.001272 0.003969  0.150804  0.086835 -0.167524  45.3095131549 -123.8228961622    54.57425
P396 13AUG04 2013.5907 56508 1752 0 -123.8  -1795 -0.362414   5019342  0.252591    54  0.574080  0.0083 0.000809 0.001297 0.004096  0.158912  0.129997 -0.192189  45.3095131608 -123.8228961630    54.57408
P396 13AUG05 2013.5934 56509 1752 1 -123.8  -1795 -0.360716   5019342  0.252644    54  0.572518  0.0083 0.000800 0.001283 0.004004  0.159546  0.094798 -0.164109  45.3095131610 -123.8228961419    54.57252
P396 13AUG06 2013.5962 56510 1752 2 -123.8  -1795 -0.360389   5019342  0.249712    54  0.573960  0.0083 0.000800 0.001318 0.004067  0.130811  0.112020 -0.218223  45.3095131342 -123.8228961381    54.57396
P396 13AUG07 2013.5989 56511 1752 3 -123.8  -1795 -0.362384   5019342  0.252506    54  0.567312  0.0083 0.000800 0.001239 0.003857  0.184372  0.059345 -0.142256  45.3095131590 -123.8228961640    54.56731
P396 13AUG08 2013.6016 56512 1752 4 -123.8  -1795 -0.362039   5019342  0.252111    54  0.570279  0.0083 0.000818 0.001253 0.003841  0.214414  0.077551 -0.102393  45.3095131551 -123.8228961601    54.57028
P396 13AUG09 2013.6044 56513 1752 5 -123.8  -1795 -0.363030   5019342  0.250588    54  0.581212  0.0083 0.000833 0.001258 0.004012  0.169419  0.069729 -0.166271  45.3095131411 -123.8228961732    54.58121
P396 13AUG10 2013.6071 56514 1752 6 -123.8  -1795 -0.363369   5019342  0.251009    54  0.574116  0.0083 0.000817 0.001267 0.003964  0.167821  0.087293 -0.189057  45.3095131445 -123.8228961780    54.57412
P396 13AUG11 2013.6099 56515 1753 0 -123.8  -1795 -0.361462   5019342  0.251152    54  0.570920  0.0083 0.000812 0.001252 0.003861  0.176582  0.045660 -0.139187  45.3095131454 -123.8228961542    54.57092
P396 13AUG12 2013.6126 56516 1753 1 -123.8  -1795 -0.360324   5019342  0.249185    54  0.577499  0.0083 0.000823 0.001288 0.004008  0.148564  0.076403 -0.164403  45.3095131274 -123.8228961401    54.57750
P396 13AUG13 2013.6153 56517 1753 2 -123.8  -1795 -0.360367   5019342  0.250026    54  0.572801  0.0083 0.000816 0.001278 0.003996  0.159757  0.109186 -0.147434  45.3095131346 -123.8228961411    54.57280
P396 13AUG14 2013.6181 56518 1753 3 -123.8  -1795 -0.360493   5019342  0.248774    54  0.570746  0.0083 0.000829 0.001284 0.003989  0.176811  0.130903 -0.138801  45.3095131230 -123.8228961432    54.57075
P396 13AUG15 2013.6208 56519 1753 4 -123.8  -1795 -0.361338   5019342  0.248480    54  0.577161  0.0083 0.000868 0.001331 0.004231  0.155896  0.102476 -0.156483  45.3095131200 -123.8228961544    54.57716
P396 13AUG16 2013.6235 56520 1753 5 -123.8  -1795 -0.359665   5019342  0.253782    54  0.572929  0.0083 0.000821 0.001288 0.004078  0.164277  0.119045 -0.183529  45.3095131674 -123.8228961336    54.57293
P396 13AUG17 2013.6263 56521 1753 6 -123.8  -1795 -0.361808   5019342  0.249099    54  0.574368  0.0083 0.000859 0.001298 0.004065  0.186812  0.042290 -0.105803  45.3095131249 -123.8228961614    54.57437
P396 13AUG18 2013.6290 56522 1754 0 -123.8  -1795 -0.359617   5019342  0.245763    54  0.576190  0.0083 0.000812 0.001265 0.003934  0.197031  0.112538 -0.155482  45.3095130945 -123.8228961339    54.57619
P396 13AUG19 2013.6318 56523 1754 1 -123.8  -1795 -0.360311   5019342  0.248879    54  0.573995  0.0083 0.000814 0.001261 0.003910  0.173027  0.114589 -0.111769  45.3095131222 -123.8228961432    54.57399
P396 13AUG20 2013.6345 56524 1754 2 -123.8  -1795 -0.360856   5019342  0.246661    54  0.577293  0.0083 0.000834 0.001286 0.004093  0.156294  0.107125 -0.153716  45.3095131019 -123.8228961506    54.57729
P396 13AUG21 2013.6372 56525 1754 3 -123.8  -1795 -0.359778   5019342  0.248239    54  0.575820  0.0083 0.000801 0.001264 0.003917  0.157140  0.114890 -0.140873  45.3095131158 -123.8228961373    54.57582
P396 13AUG22 2013.6400 56526 1754 4 -123.8  -1795 -0.359996   5019342  0.249179    54  0.570014  0.0083 0.000808 0.001267 0.003845  0.197355  0.093222 -0.067329  45.3095131239 -123.8228961406    54.57001
P396 13AUG23 2013.6427 56527 1754 5 -123.8  -1795 -0.362186   5019342  0.249097    54  0.578495  0.0083 0.000805 0.001249 0.003831  0.191267  0.089718 -0.091043  45.3095131228 -123.8228961690    54.57849
P396 13AUG24 2013.6454 56528 1754 6 -123.8  -1795 -0.360336   5019342  0.249610    54  0.580771  0.0083 0.000810 0.001264 0.003897  0.194679  0.112505 -0.095038  45.3095131271 -123.8228961459    54.58077
P396 13AUG25 2013.6482 56529 1755 0 -123.8  -1795 -0.360210   5019342  0.248104    54  0.576707  0.0083 0.000808 0.001244 0.003823  0.175936  0.062246 -0.107019  45.3095131132 -123.8228961447    54.57671
P396 13AUG26 2013.6509 56530 1755 1 -123.8  -1795 -0.361621   5019342  0.249183    54  0.577481  0.0083 0.000806 0.001264 0.003955  0.170260  0.112395 -0.132175  45.3095131225 -123.8228961632    54.57748
P396 13AUG27 2013.6537 56531 1755 2 -123.8  -1795 -0.362059   5019342  0.248543    54  0.576327  0.0083 0.000808 0.001289 0.003907  0.179720  0.123985 -0.128847  45.3095131164 -123.8228961692    54.57633
P396 13AUG28 2013.6564 56532 1755 3 -123.8  -1795 -0.359936   5019342  0.250719    54  0.574441  0.0083 0.000814 0.001268 0.003937  0.177957  0.097094 -0.137771  45.3095131357 -123.8228961426    54.57444
P396 13AUG29 2013.6591 56533 1755 4 -123.8  -1795 -0.362985   5019342  0.249140    54  0.572434  0.0083 0.000821 0.001293 0.003988  0.190672  0.079124 -0.144401  45.3095131211 -123.8228961820    54.57243
P396 13AUG30 2013.6619 56534 1755 5 -123.8  -1795 -0.361493   5019342  0.248524    54  0.570103  0.0083 0.000804 0.001271 0.003910  0.155316  0.080210 -0.128038  45.3095131152 -123.8228961634    54.57010
P396 13AUG31 2013.6646 56535 1755 6 -123.8  -1795 -0.360952   5019342  0.247336    54  0.572107  0.0083 0.000832 0.001278 0.004034  0.189869  0.086766 -0.135755  45.3095131042 -123.8228961570    54.57211
P396 13SEP01 2013.6674 56536 1756 0 -123.8  -1795 -0.360972   5019342  0.249196    54  0.575733  0.0083 0.000839 0.001317 0.004060  0.139637  0.083699 -0.135211  45.3095131206 -123.8228961577    54.57573
P396 13SEP02 2013.6701 56537 1756 1 -123.8  -1795 -0.363147   5019342  0.242683    54  0.583939  0.0083 0.000822 0.001287 0.003946  0.184677  0.074679 -0.122497  45.3095130616 -123.8228961859    54.58394
P396 13SEP03 2013.6728 56538 1756 2 -123.8  -1795 -0.361271   5019342  0.247904    54  0.575189  0.0083 0.000822 0.001294 0.003928  0.174013  0.078483 -0.125062  45.3095131083 -123.8228961624    54.57519
P396 13SEP04 2013.6756 56539 1756 3 -123.8  -1795 -0.359944   5019342  0.249726    54  0.574334  0.0083 0.000828 0.001278 0.003914  0.191615  0.042098 -0.094790  45.3095131243 -123.8228961460    54.57433
P396 13SEP05 2013.6783 56540 1756 4 -123.8  -1795 -0.361872   5019342  0.248858    54  0.573763  0.0083 0.000805 0.001263 0.003884  0.170678  0.091109 -0.126939  45.3095131162 -123.8228961710    54.57376
P396 13SEP06 2013.6810 56541 1756 5 -123.8  -1795 -0.361608   5019342  0.248605    54  0.576046  0.0083 0.000823 0.001265 0.003941  0.169771  0.092853 -0.116516  45.3095131135 -123.8228961681    54.57605
P396 13SEP07 2013.6838 56542 1756 6 -123.8  -1795 -0.362221   5019342  0.248967    54  0.571727  0.0083 0.000802 0.001259 0.003841  0.159031  0.076995 -0.099474  45.3095131164 -123.8228961764    54.57173
P396 13SEP08 2013.6865 56543 1757 0 -123.8  -1795 -0.361393   5019342  0.247290    54  0.578332  0.0083 0.000824 0.001258 0.003903  0.178540  0.071276 -0.107768  45.3095131010 -123.8228961663    54.57833
P396 13SEP09 2013.6893 56544 1757 1 -123.8  -1795 -0.360236   5019342  0.249525    54  0.576949  0.0083 0.000807 0.001246 0.003885  0.174619  0.077186 -0.133055  45.3095131208 -123.8228961520    54.57695
P396 13SEP10 2013.6920 56545 1757 2 -123.8  -1795 -0.359893   5019342  0.249522    54  0.575996  0.0083 0.000798 0.001249 0.003834  0.181458  0.057643 -0.140292  45.3095131204 -123.8228961481    54.57600
P396 13SEP11 2013.6947 56546 1757 3 -123.8  -1795 -0.359075   5019342  0.249057    54  0.579283  0.0083 0.000814 0.001268 0.003950  0.154501  0.066252 -0.130233  45.3095131159 -123.8228961382    54.57928
P396 13SEP12 2013.6975 56547 1757 4 -123.8  -1795 -0.359019   5019342  0.250037    54  0.571886  0.0083 0.000806 0.001286 0.004036  0.159565  0.103502 -0.202406  45.3095131243 -123.8228961379    54.57189
P396 13SEP13 2013.7002 56548 1757 5 -123.8  -1795 -0.359189   5019342  0.247760    54  0.576700  0.0083 0.000817 0.001253 0.003867  0.168972  0.059240 -0.122024  45.3095131035 -123.8228961406    54.57670
P396 13SEP14 2013.7029 56549 1757 6 -123.8  -1795 -0.360428   5019342  0.247845    54  0.578006  0.0083 0.000795 0.001259 0.003858  0.190455  0.093384 -0.135138  45.3095131039 -123.8228961568    54.57801
P396 13SEP15 2013.7057 56550 1758 0 -123.8  -1795 -0.360704   5019342  0.248406    54  0.578967  0.0083 0.000806 0.001274 0.003940  0.178781  0.083696 -0.113860  45.3095131086 -123.8228961608    54.57897
P396 13SEP16 2013.7084 56551 1758 1 -123.8  -1795 -0.359919   5019342  0.248425    54  0.576613  0.0083 0.000804 0.001253 0.003786  0.205552  0.084645 -0.064434  45.3095131085 -123.8228961513    54.57661
P396 13SEP17 2013.7112 56552 1758 2 -123.8  -1795 -0.358583   5019342  0.248217    54  0.578287  0.0083 0.000815 0.001251 0.003876  0.169897  0.061273 -0.076316  45.3095131062 -123.8228961347    54.57829
P396 13SEP18 2013.7139 56553 1758 3 -123.8  -1795 -0.358369   5019342  0.248188    54  0.573240  0.0083 0.000804 0.001251 0.003842  0.176722  0.047569 -0.117799  45.3095131056 -123.8228961324    54.57324
