site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P403 06JAN18 2006.0479 53753 1358 3 -124.1  -3046 -0.563731   5325357  0.309083   284  0.664738  0.0083 0.000714 0.001051 0.003028 -0.024711 -0.082224 -0.186470  48.0623218837 -124.1408751613   284.66474
P403 06JAN19 2006.0507 53754 1358 4 -124.1  -3046 -0.563231   5325357  0.309364   284  0.668019  0.0083 0.000712 0.001073 0.003085  0.010080 -0.086763 -0.201858  48.0623218858 -124.1408751551   284.66802
P403 06JAN20 2006.0534 53755 1358 5 -124.1  -3046 -0.563395   5325357  0.310168   284  0.665986  0.0083 0.000710 0.001073 0.003087  0.005957 -0.092264 -0.203212  48.0623218927 -124.1408751578   284.66599
P403 06JAN21 2006.0561 53756 1358 6 -124.1  -3046 -0.563256   5325357  0.310143   284  0.665344  0.0083 0.000701 0.001036 0.002980 -0.019534 -0.063782 -0.195821  48.0623218922 -124.1408751564   284.66534
P403 06JAN22 2006.0589 53757 1359 0 -124.1  -3046 -0.562294   5325357  0.308912   284  0.667025  0.0083 0.000707 0.001058 0.003033 -0.017729 -0.085230 -0.171835  48.0623218807 -124.1408751441   284.66702
P403 06JAN23 2006.0616 53758 1359 1 -124.1  -3046 -0.565896   5325357  0.311196   284  0.665714  0.0083 0.000705 0.001039 0.003019 -0.015753 -0.070929 -0.178732  48.0623219009 -124.1408751929   284.66571
P403 06JAN24 2006.0643 53759 1359 2 -124.1  -3046 -0.565350   5325357  0.308382   284  0.664983  0.0083 0.000734 0.001077 0.003117 -0.036757 -0.087807 -0.200917  48.0623218753 -124.1408751861   284.66498
P403 06JAN25 2006.0671 53760 1359 3 -124.1  -3046 -0.566527   5325357  0.301941   284  0.665571  0.0083 0.000682 0.001008 0.002899 -0.014935 -0.071971 -0.162035  48.0623218170 -124.1408752023   284.66557
P403 06JAN26 2006.0698 53761 1359 4 -124.1  -3046 -0.563926   5325357  0.305706   284  0.665995  0.0083 0.000693 0.001018 0.003002 -0.007891 -0.078567 -0.193806  48.0623218505 -124.1408751680   284.66599
P403 06JAN27 2006.0726 53762 1359 5 -124.1  -3046 -0.564325   5325357  0.305556   284  0.667218  0.0083 0.000691 0.001014 0.002974  0.008749 -0.092114 -0.176636  48.0623218488 -124.1408751738   284.66722
P403 06JAN28 2006.0753 53763 1359 6 -124.1  -3046 -0.563921   5325357  0.306603   284  0.668963  0.0083 0.000692 0.001023 0.002976 -0.003633 -0.079541 -0.175334  48.0623218579 -124.1408751689   284.66896
P403 06JAN29 2006.0780 53764 1360 0 -124.1  -3046 -0.563254   5325357  0.307826   284  0.664054  0.0083 0.000686 0.001008 0.002937 -0.010983 -0.084219 -0.167748  48.0623218685 -124.1408751605   284.66405
P403 06JAN30 2006.0808 53765 1360 1 -124.1  -3046 -0.564415   5325357  0.307380   284  0.671060  0.0083 0.000693 0.001015 0.002961 -0.019983 -0.064194 -0.174124  48.0623218642 -124.1408751766   284.67106
P403 06JAN31 2006.0835 53766 1360 2 -124.1  -3046 -0.564026   5325357  0.307243   284  0.667289  0.0083 0.000696 0.001022 0.003021 -0.000368 -0.080037 -0.182337  48.0623218626 -124.1408751719   284.66729
P403 06FEB01 2006.0862 53767 1360 3 -124.1  -3046 -0.563848   5325357  0.306137   284  0.669486  0.0083 0.000687 0.001017 0.002935 -0.016150 -0.063631 -0.177820  48.0623218523 -124.1408751700   284.66949
P403 06FEB02 2006.0890 53768 1360 4 -124.1  -3046 -0.566349   5325357  0.307472   284  0.674621  0.0083 0.000686 0.001018 0.002949 -0.016989 -0.082288 -0.171933  48.0623218640 -124.1408752040   284.67462
P403 06FEB03 2006.0917 53769 1360 5 -124.1  -3046 -0.564895   5325357  0.309973   284  0.663738  0.0083 0.000694 0.001013 0.002986 -0.027349 -0.071420 -0.188125  48.0623218861 -124.1408751851   284.66374
P403 06FEB04 2006.0945 53770 1360 6 -124.1  -3046 -0.563844   5325357  0.304533   284  0.662130  0.0083 0.000694 0.001042 0.003017 -0.033168 -0.055649 -0.183637  48.0623218368 -124.1408751714   284.66213
P403 06FEB05 2006.0972 53771 1361 0 -124.1  -3046 -0.563456   5325357  0.308680   284  0.663826  0.0083 0.000692 0.001024 0.002990 -0.014702 -0.086471 -0.199160  48.0623218738 -124.1408751668   284.66383
P403 06FEB06 2006.0999 53772 1361 1 -124.1  -3046 -0.562282   5325357  0.309613   284  0.665792  0.0083 0.000682 0.001027 0.002986 -0.012394 -0.076374 -0.181560  48.0623218818 -124.1408751515   284.66579
P403 06FEB07 2006.1027 53773 1361 2 -124.1  -3046 -0.561708   5325357  0.310324   284  0.662736  0.0083 0.000689 0.001013 0.002977 -0.023979 -0.066600 -0.195186  48.0623218879 -124.1408751443   284.66274
P403 06FEB08 2006.1054 53774 1361 3 -124.1  -3046 -0.563172   5325357  0.314129   284  0.658180  0.0083 0.000695 0.001008 0.002988 -0.009238 -0.112058 -0.172460  48.0623219217 -124.1408751645   284.65818
P403 06FEB09 2006.1081 53775 1361 4 -124.1  -3046 -0.562967   5325357  0.312028   284  0.659873  0.0083 0.000701 0.001039 0.003035 -0.016365 -0.107503 -0.202319  48.0623219025 -124.1408751623   284.65987
P403 06FEB10 2006.1109 53776 1361 5 -124.1  -3046 -0.563010   5325357  0.310850   284  0.662313  0.0083 0.000715 0.001097 0.003138 -0.029474 -0.069119 -0.219312  48.0623218916 -124.1408751633   284.66231
P403 06FEB11 2006.1136 53777 1361 6 -124.1  -3046 -0.562485   5325357  0.308632   284  0.661837  0.0083 0.000680 0.001029 0.002965 -0.008945 -0.071618 -0.191995  48.0623218713 -124.1408751568   284.66184
P403 06FEB12 2006.1164 53778 1362 0 -124.1  -3046 -0.561743   5325357  0.310789   284  0.658454  0.0083 0.000684 0.001027 0.003030 -0.011990 -0.086446 -0.210351  48.0623218903 -124.1408751474   284.65845
P403 06FEB13 2006.1191 53779 1362 1 -124.1  -3046 -0.564192   5325357  0.309057   284  0.661430  0.0083 0.000678 0.001011 0.002939 -0.009880 -0.094289 -0.181062  48.0623218744 -124.1408751807   284.66143
P403 06FEB14 2006.1218 53780 1362 2 -124.1  -3046 -0.562577   5325357  0.311205   284  0.663724  0.0083 0.000681 0.001014 0.002960  0.003637 -0.101529 -0.172528  48.0623218934 -124.1408751596   284.66372
P403 06FEB15 2006.1246 53781 1362 3 -124.1  -3046 -0.560918   5325357  0.313602   284  0.659927  0.0083 0.000692 0.001032 0.002991 -0.011576 -0.067503 -0.162023  48.0623219146 -124.1408751379   284.65993
P403 06FEB16 2006.1273 53782 1362 4 -124.1  -3046 -0.559125   5325357  0.312194   284  0.660740  0.0083 0.000678 0.001023 0.002971 -0.023793 -0.085199 -0.182234  48.0623219015 -124.1408751143   284.66074
P403 06FEB17 2006.1300 53783 1362 5 -124.1  -3046 -0.561473   5325357  0.310504   284  0.660371  0.0083 0.000685 0.001021 0.003011 -0.007590 -0.103801 -0.184390  48.0623218860 -124.1408751463   284.66037
P403 06FEB18 2006.1328 53784 1362 6 -124.1  -3046 -0.562006   5325357  0.311464   284  0.665868  0.0083 0.000684 0.001022 0.002996 -0.011970 -0.067845 -0.195141  48.0623218943 -124.1408751540   284.66587
P403 06FEB19 2006.1355 53785 1363 0 -124.1  -3046 -0.562525   5325357  0.311717   284  0.668015  0.0083 0.000689 0.001023 0.003024  0.003759 -0.070021 -0.190150  48.0623218962 -124.1408751614   284.66801
P403 06FEB20 2006.1383 53786 1363 1 -124.1  -3046 -0.561232   5325357  0.311450   284  0.668594  0.0083 0.000688 0.001025 0.002996  0.005398 -0.082643 -0.179190  48.0623218935 -124.1408751446   284.66859
P403 06FEB21 2006.1410 53787 1363 2 -124.1  -3046 -0.561883   5325357  0.311388   284  0.665763  0.0083 0.000680 0.001030 0.003008  0.015746 -0.098075 -0.191153  48.0623218926 -124.1408751538   284.66576
P403 06FEB22 2006.1437 53788 1363 3 -124.1  -3046 -0.560033   5325357  0.312771   284  0.663364  0.0083 0.000685 0.001033 0.002981 -0.005078 -0.083539 -0.157830  48.0623219046 -124.1408751295   284.66336
P403 06FEB23 2006.1465 53789 1363 4 -124.1  -3046 -0.562353   5325357  0.310806   284  0.665926  0.0083 0.000689 0.001034 0.003038 -0.005079 -0.087265 -0.196581  48.0623218866 -124.1408751612   284.66593
P403 06FEB24 2006.1492 53790 1363 5 -124.1  -3046 -0.561616   5325357  0.313120   284  0.664512  0.0083 0.000690 0.001021 0.002997  0.007104 -0.100057 -0.180211  48.0623219071 -124.1408751518   284.66451
P403 06FEB25 2006.1520 53791 1363 6 -124.1  -3046 -0.560640   5325357  0.312127   284  0.665709  0.0083 0.000681 0.001014 0.002985  0.007525 -0.091642 -0.206200  48.0623218978 -124.1408751392   284.66571
P403 06FEB26 2006.1547 53792 1364 0 -124.1  -3046 -0.563182   5325357  0.312188   284  0.661591  0.0083 0.000683 0.001032 0.003000  0.001513 -0.111236 -0.184238  48.0623218980 -124.1408751738   284.66159
P403 06FEB27 2006.1574 53793 1364 1 -124.1  -3046 -0.562300   5325357  0.307525   284  0.667442  0.0083 0.000699 0.001056 0.003113  0.029454 -0.096027 -0.203221  48.0623218557 -124.1408751625   284.66744
P403 06FEB28 2006.1602 53794 1364 2 -124.1  -3046 -0.562361   5325357  0.310341   284  0.666727  0.0083 0.000693 0.001056 0.003076  0.012079 -0.083058 -0.214298  48.0623218807 -124.1408751638   284.66673
P403 06MAR01 2006.1629 53795 1364 3 -124.1  -3046 -0.563465   5325357  0.307110   284  0.670032  0.0083 0.000713 0.001077 0.003189  0.055700 -0.103545 -0.180730  48.0623218513 -124.1408751791   284.67003
P403 06MAR02 2006.1656 53796 1364 4 -124.1  -3046 -0.562337   5325357  0.307028   284  0.665377  0.0083 0.000697 0.001056 0.003070  0.005279 -0.109176 -0.168415  48.0623218502 -124.1408751645   284.66538
P403 06MAR03 2006.1684 53797 1364 5 -124.1  -3046 -0.564300   5325357  0.312456   284  0.659238  0.0083 0.000698 0.001068 0.003096  0.018507 -0.102532 -0.185246  48.0623218987 -124.1408751914   284.65924
P403 06MAR04 2006.1711 53798 1364 6 -124.1  -3046 -0.561815   5325357  0.313966   284  0.666453  0.0083 0.000677 0.001030 0.002949  0.032689 -0.099322 -0.172003  48.0623219119 -124.1408751586   284.66645
P403 06MAR05 2006.1739 53799 1365 0 -124.1  -3046 -0.563467   5325357  0.309730   284  0.666041  0.0083 0.000689 0.001021 0.002995  0.030868 -0.079710 -0.190651  48.0623218735 -124.1408751812   284.66604
P403 06MAR06 2006.1766 53800 1365 1 -124.1  -3046 -0.563132   5325357  0.309240   284  0.661729  0.0083 0.000694 0.001036 0.003034  0.027931 -0.091636 -0.198802  48.0623218687 -124.1408751772   284.66173
P403 06MAR07 2006.1793 53801 1365 2 -124.1  -3046 -0.562175   5325357  0.310621   284  0.665400  0.0083 0.000691 0.001026 0.002984  0.029345 -0.119763 -0.172239  48.0623218808 -124.1408751649   284.66540
P403 06MAR08 2006.1821 53802 1365 3 -124.1  -3046 -0.561911   5325357  0.309226   284  0.665186  0.0083 0.000681 0.001020 0.002949  0.018727 -0.093438 -0.187987  48.0623218679 -124.1408751619   284.66519
P403 06MAR09 2006.1848 53803 1365 4 -124.1  -3046 -0.563641   5325357  0.309238   284  0.666337  0.0083 0.000685 0.001015 0.002958  0.019156 -0.126128 -0.183831  48.0623218676 -124.1408751856   284.66634
P403 06MAR10 2006.1875 53804 1365 5 -124.1  -3046 -0.565626   5325357  0.312733   284  0.667322  0.0083 0.000688 0.001031 0.002999  0.020503 -0.093937 -0.180853  48.0623218987 -124.1408752127   284.66732
P403 06MAR11 2006.1903 53805 1365 6 -124.1  -3046 -0.564282   5325357  0.314231   284  0.669931  0.0083 0.000707 0.001055 0.003083  0.015959 -0.108681 -0.211565  48.0623219119 -124.1408751952   284.66993
P403 06MAR12 2006.1930 53806 1366 0 -124.1  -3046 -0.562776   5325357  0.315047   284  0.664226  0.0083 0.000698 0.001051 0.003069  0.010584 -0.109789 -0.210867  48.0623219189 -124.1408751755   284.66423
P403 06MAR13 2006.1958 53807 1366 1 -124.1  -3046 -0.562559   5325357  0.316556   284  0.662957  0.0083 0.000706 0.001051 0.003080  0.011351 -0.116821 -0.180589  48.0623219321 -124.1408751731   284.66296
P403 06MAR14 2006.1985 53808 1366 2 -124.1  -3046 -0.564631   5325357  0.315016   284  0.664403  0.0083 0.000696 0.001055 0.003036  0.015408 -0.112541 -0.164884  48.0623219179 -124.1408752014   284.66440
P403 06MAR15 2006.2012 53809 1366 3 -124.1  -3046 -0.561133   5325357  0.309228   284  0.663070  0.0083 0.000693 0.001038 0.003016  0.011129 -0.102115 -0.176022  48.0623218655 -124.1408751550   284.66307
P403 06MAR16 2006.2040 53810 1366 4 -124.1  -3046 -0.561517   5325357  0.312381   284  0.656460  0.0083 0.000723 0.001085 0.003167  0.041180 -0.129351 -0.207912  48.0623218935 -124.1408751607   284.65646
P403 06MAR17 2006.2067 53811 1366 5 -124.1  -3046 -0.563471   5325357  0.314081   284  0.658990  0.0083 0.000716 0.001085 0.003172  0.010789 -0.094891 -0.194411  48.0623219084 -124.1408751874   284.65899
P403 06MAR18 2006.2094 53812 1366 6 -124.1  -3046 -0.560565   5325357  0.314777   284  0.660572  0.0083 0.000709 0.001046 0.003105  0.004073 -0.111006 -0.202629  48.0623219143 -124.1408751489   284.66057
P403 06MAR19 2006.2122 53813 1367 0 -124.1  -3046 -0.558965   5325357  0.317060   284  0.661013  0.0083 0.000697 0.001045 0.003067  0.015732 -0.096924 -0.194283  48.0623219345 -124.1408751280   284.66101
P403 06MAR20 2006.2149 53814 1367 1 -124.1  -3046 -0.560379   5325357  0.316584   284  0.662790  0.0083 0.000699 0.001028 0.003017  0.024179 -0.122192 -0.182901  48.0623219299 -124.1408751475   284.66279
P403 06MAR21 2006.2177 53815 1367 2 -124.1  -3046 -0.563304   5325357  0.312786   284  0.665422  0.0083 0.000694 0.001042 0.003050  0.025872 -0.109907 -0.194112  48.0623218954 -124.1408751872   284.66542
P403 06MAR22 2006.2204 53816 1367 3 -124.1  -3046 -0.561193   5325357  0.308708   284  0.662621  0.0083 0.000723 0.001068 0.003163  0.066333 -0.141946 -0.205647  48.0623218584 -124.1408751594   284.66262
P403 06MAR23 2006.2231 53817 1367 4 -124.1  -3046 -0.563416   5325357  0.304827   284  0.660023  0.0083 0.000716 0.001065 0.003093  0.020706 -0.110290 -0.195809  48.0623218231 -124.1408751897   284.66002
P403 06MAR24 2006.2259 53818 1367 5 -124.1  -3046 -0.563547   5325357  0.308699   284  0.658436  0.0083 0.000730 0.001087 0.003165  0.021037 -0.104929 -0.195396  48.0623218576 -124.1408751920   284.65844
P403 06MAR25 2006.2286 53819 1367 6 -124.1  -3046 -0.562657   5325357  0.314403   284  0.666712  0.0083 0.000726 0.001062 0.003189  0.021283 -0.145129 -0.194447  48.0623219085 -124.1408751806   284.66671
P403 06MAR26 2006.2313 53820 1368 0 -124.1  -3046 -0.562861   5325357  0.312042   284  0.660295  0.0083 0.000727 0.001074 0.003175  0.028943 -0.157075 -0.175005  48.0623218870 -124.1408751838   284.66030
P403 06MAR27 2006.2341 53821 1368 1 -124.1  -3046 -0.562833   5325357  0.314697   284  0.659213  0.0083 0.000710 0.001070 0.003076  0.026286 -0.108701 -0.189567  48.0623219105 -124.1408751839   284.65921
P403 06MAR28 2006.2368 53822 1368 2 -124.1  -3046 -0.562477   5325357  0.315639   284  0.657908  0.0083 0.000698 0.001018 0.002981  0.011961 -0.101661 -0.170504  48.0623219186 -124.1408751797   284.65791
P403 06MAR29 2006.2396 53823 1368 3 -124.1  -3046 -0.562042   5325357  0.315182   284  0.662359  0.0083 0.000689 0.000997 0.002923  0.020219 -0.121247 -0.160265  48.0623219141 -124.1408751744   284.66236
P403 06MAR30 2006.2423 53824 1368 4 -124.1  -3046 -0.563148   5325357  0.314507   284  0.663748  0.0083 0.000697 0.000984 0.002971  0.025254 -0.105346 -0.191213  48.0623219077 -124.1408751897   284.66375
P403 06MAR31 2006.2450 53825 1368 5 -124.1  -3046 -0.561790   5325357  0.315263   284  0.661456  0.0083 0.000693 0.000990 0.002946  0.016518 -0.108217 -0.177718  48.0623219142 -124.1408751720   284.66146
P403 06APR01 2006.2478 53826 1368 6 -124.1  -3046 -0.562838   5325357  0.315664   284  0.659974  0.0083 0.000706 0.000995 0.002996  0.030448 -0.125644 -0.155197  48.0623219174 -124.1408751866   284.65997
P403 06APR02 2006.2505 53827 1369 0 -124.1  -3046 -0.564466   5325357  0.314864   284  0.662012  0.0083 0.000703 0.001005 0.003071  0.042918 -0.147162 -0.190441  48.0623219099 -124.1408752089   284.66201
P403 06APR03 2006.2533 53828 1369 1 -124.1  -3046 -0.562055   5325357  0.312049   284  0.657362  0.0083 0.000698 0.000992 0.002990  0.020787 -0.120885 -0.193554  48.0623218842 -124.1408751771   284.65736
P403 06APR04 2006.2560 53829 1369 2 -124.1  -3046 -0.559669   5325357  0.316464   284  0.661273  0.0083 0.000698 0.001037 0.003012  0.024528 -0.078417 -0.157185  48.0623219236 -124.1408751456   284.66127
P403 06APR05 2006.2587 53830 1369 3 -124.1  -3046 -0.560623   5325357  0.316707   284  0.663319  0.0083 0.000710 0.001009 0.003016  0.030842 -0.113835 -0.202487  48.0623219254 -124.1408751589   284.66332
P403 06APR06 2006.2615 53831 1369 4 -124.1  -3046 -0.562418   5325357  0.314149   284  0.658435  0.0083 0.000717 0.001026 0.003103  0.038290 -0.131681 -0.164570  48.0623219021 -124.1408751835   284.65844
P403 06APR07 2006.2642 53832 1369 5 -124.1  -3046 -0.560034   5325357  0.314174   284  0.658154  0.0083 0.000715 0.001065 0.003102  0.054777 -0.111645 -0.129723  48.0623219019 -124.1408751520   284.65815
P403 06APR08 2006.2669 53833 1369 6 -124.1  -3046 -0.561904   5325357  0.314850   284  0.664787  0.0083 0.000701 0.001019 0.003012  0.018751 -0.094753 -0.166655  48.0623219077 -124.1408751776   284.66479
P403 06APR09 2006.2697 53834 1370 0 -124.1  -3046 -0.566393   5325357  0.310809   284  0.659207  0.0083 0.000699 0.001018 0.003036  0.031689 -0.098851 -0.189708  48.0623218710 -124.1408752383   284.65921
P403 06APR10 2006.2724 53835 1370 1 -124.1  -3046 -0.563689   5325357  0.314808   284  0.660485  0.0083 0.000693 0.001000 0.002991  0.024788 -0.097128 -0.189197  48.0623219066 -124.1408752026   284.66048
P403 06APR11 2006.2752 53836 1370 2 -124.1  -3046 -0.564288   5325357  0.314651   284  0.659825  0.0083 0.000712 0.001029 0.003111 -0.015103 -0.093415 -0.154924  48.0623219048 -124.1408752111   284.65982
P403 06APR12 2006.2779 53837 1370 3 -124.1  -3046 -0.562489   5325357  0.312900   284  0.662007  0.0083 0.000704 0.001027 0.003047 -0.010670 -0.094774 -0.145879  48.0623218887 -124.1408751875   284.66201
P403 06APR13 2006.2806 53838 1370 4 -124.1  -3046 -0.563437   5325357  0.313349   284  0.661829  0.0083 0.000695 0.000995 0.002952  0.023550 -0.098035 -0.175933  48.0623218924 -124.1408752007   284.66183
P403 06APR14 2006.2834 53839 1370 5 -124.1  -3046 -0.565851   5325357  0.309245   284  0.666642  0.0083 0.000695 0.001006 0.003041  0.014574 -0.119634 -0.193257  48.0623218552 -124.1408752336   284.66664
P403 06APR15 2006.2861 53840 1370 6 -124.1  -3046 -0.566703   5325357  0.310542   284  0.665994  0.0083 0.000699 0.000993 0.003011  0.016627 -0.119998 -0.175758  48.0623218665 -124.1408752455   284.66599
P403 06APR16 2006.2888 53841 1371 0 -124.1  -3046 -0.567336   5325357  0.312361   284  0.665693  0.0083 0.000701 0.000992 0.003020  0.031305 -0.145331 -0.173204  48.0623218825 -124.1408752545   284.66569
P403 06APR17 2006.2916 53842 1371 1 -124.1  -3046 -0.563706   5325357  0.315920   284  0.666071  0.0083 0.000693 0.000999 0.002963  0.015734 -0.130602 -0.153106  48.0623219141 -124.1408752064   284.66607
P403 06APR18 2006.2943 53843 1371 2 -124.1  -3046 -0.564625   5325357  0.316862   284  0.662841  0.0083 0.000699 0.001004 0.003039  0.023752 -0.112037 -0.184613  48.0623219223 -124.1408752192   284.66284
P403 06APR19 2006.2971 53844 1371 3 -124.1  -3046 -0.564404   5325357  0.318454   284  0.659841  0.0083 0.000695 0.000994 0.002963  0.014425 -0.113069 -0.164952  48.0623219362 -124.1408752168   284.65984
P403 06APR20 2006.2998 53845 1371 4 -124.1  -3046 -0.565843   5325357  0.313974   284  0.660785  0.0083 0.000709 0.001016 0.003038  0.009361 -0.088195 -0.198305  48.0623218956 -124.1408752366   284.66078
P403 06APR21 2006.3025 53846 1371 5 -124.1  -3046 -0.565262   5325357  0.314671   284  0.662439  0.0083 0.000704 0.000987 0.003002  0.017187 -0.107234 -0.203295  48.0623219015 -124.1408752293   284.66244
P403 06APR22 2006.3053 53847 1371 6 -124.1  -3046 -0.562408   5325357  0.317883   284  0.659499  0.0083 0.000688 0.000987 0.002933  0.024157 -0.107322 -0.181876  48.0623219301 -124.1408751915   284.65950
P403 06APR23 2006.3080 53848 1372 0 -124.1  -3046 -0.561284   5325357  0.320071   284  0.663660  0.0083 0.000686 0.001001 0.002948  0.004610 -0.092905 -0.186805  48.0623219494 -124.1408751770   284.66366
P403 06APR24 2006.3107 53849 1372 1 -124.1  -3046 -0.561840   5325357  0.318715   284  0.662809  0.0083 0.000692 0.001009 0.002947  0.023003 -0.076826 -0.160578  48.0623219369 -124.1408751849   284.66281
P403 06APR25 2006.3135 53850 1372 2 -124.1  -3046 -0.561142   5325357  0.319990   284  0.664055  0.0083 0.000713 0.001030 0.003070 -0.001247 -0.088929 -0.177807  48.0623219480 -124.1408751761   284.66406
P403 06APR26 2006.3162 53851 1372 3 -124.1  -3046 -0.562808   5325357  0.316181   284  0.667190  0.0083 0.000704 0.001020 0.003084  0.017848 -0.115862 -0.158840  48.0623219134 -124.1408751989   284.66719
P403 06APR27 2006.3190 53852 1372 4 -124.1  -3046 -0.561555   5325357  0.316648   284  0.665844  0.0083 0.000707 0.001019 0.003025  0.018011 -0.105511 -0.174120  48.0623219172 -124.1408751826   284.66584
P403 06APR28 2006.3217 53853 1372 5 -124.1  -3046 -0.560731   5325357  0.319979   284  0.662055  0.0083 0.000693 0.001041 0.003007  0.004321 -0.073442 -0.176196  48.0623219468 -124.1408751721   284.66206
